color,city,screename,text,latitude,longitude,created_at
small_red,New York,SamHalpertRodis,theres no sense in nonsense especially when the heats hot,40.9603,-74.1428,2013-04-26 21:47:35
small_red,New York,SPLIFFXBILLZ,yall ju looking crazy on thi bitch rt,41.1952,-73.2051,2013-04-26 21:48:00
small_red,New York,BannahHaronak,omg at the end when they showed their wedding vows i am crying,40.1063,-76.5176,2013-04-26 22:44:44
small_red,New York,Kyle_Cove,soooo groove cruise or tomorrowworld dilemma,40.6573,-73.4273,2013-04-26 22:44:45
small_red,New York,KyleLaughlin24,thefreakingcuso of,40.3085,-75.937,2013-04-26 22:44:52
small_red,New York,nicole__alvarez,domx3 imeassge duhh,40.6166,-74.0798,2013-04-26 22:45:34
small_red,New York,tobyjaymay,👀,40.0826,-75.2994,2013-04-26 22:46:01
small_red,New York,adoremetatix3,took it to far 😒,40.9323,-74.1511,2013-04-26 22:47:15
small_red,New York,nygeneral,im at brownsville brooklyn ny httptcobhvxue2im8,40.6602,-73.9066,2013-04-26 22:47:58
small_red,New York,BriannaCataudel,aubbroyo he smells like then maybe that helps,40.0956,-76.1083,2013-04-26 23:44:39
small_red,New York,Rontdabasedgod,“youngel2011 thers a point in life wen you gotta grew up”,41.3155,-73.048,2013-04-26 23:44:55
small_red,New York,vielkax4,que sueño ni mas raro gtlt,41.0338,-73.7488,2013-04-26 23:45:00
small_red,New York,tylermcgann,im at cinema village for an oversimplification of her beauty new york ny httptcophv7k9vqpo,40.7341,-73.9933,2013-04-26 23:45:26
small_red,New York,V_Lube,13 of a game in 40 minutes exactly incredible in la half of the expected crowd wouldnt even be there yet,40.0054,-75.2086,2013-04-26 23:45:51
small_red,New York,LustClouds,today though httptco4mnixbo66d,40.8319,-73.942,2013-04-26 23:46:11
small_red,New York,CjScavuzzo,braucci10 adpthegreat alex are u high tebow is ass,39.9698,-75.0318,2013-04-26 23:46:39
small_red,New York,jessej220,damn what happen to eddie lacey,39.8858,-75.2945,2013-04-26 23:46:59
small_red,New York,vixious,iove this book cover  brooklyn heights httptcou3sznuewch,40.6948,-73.9943,2013-04-26 23:47:25
small_red,New York,MarvaliGarcia,we bout dat life gonna see my girl badgalriri with shaniebooboo  revel httptcov1c3xbniaq,39.3618,-74.4151,2013-04-26 23:47:29
small_red,New York,BrianIsABigBoy,jadencoppola who are they playing febreeze,41.2877,-72.6359,2013-04-26 23:48:10
small_red,New York,olivehues,ericabrooke be careful of the slippery slope,40.6716,-73.9604,2013-04-26 23:48:21
small_red,New York,KaYLiiieeEee,house of wax ,40.6308,-74.2603,2013-04-27 00:44:19
small_red,New York,Jgerard86,peek a boob no jenmcgovern debranoble21,39.6934,-74.2842,2013-04-27 00:45:02
small_red,New York,MarisColang,itsa me vinny vella 🍷🍝 casino analyzethis littleitaly nyc littodebby  angelos httptco4wh5tjlaub,40.719,-73.9975,2013-04-27 00:45:20
small_red,New York,DJROBHILLNYC,marty512 the trailer yes,40.6458,-73.7744,2013-04-27 00:45:39
small_red,New York,brasileiro_77,absolutely no one to talk to ,40.7783,-74.1411,2013-04-27 00:46:24
small_red,New York,StealThaBacon,its true “cheatonyourgirl you gotta dm a bitch like  can we fuck or is there a possibility of us ever fucking in the future ”,40.7463,-73.9853,2013-04-27 00:46:34
small_red,New York,_kassandralynn,why am i so tired rn,40.6999,-74.2857,2013-04-27 00:46:39
small_red,New York,teribearyy,truthfulchase mad jealous,41.5035,-74.0734,2013-04-27 00:47:43
small_red,New York,TrishDADDY14,thank goodness my collarbone isnt broken 🙏,40.2704,-76.6503,2013-04-27 00:48:31
small_red,New York,dbrower925,nyr30 nothing better than living 2 blocks from the beach,40.0805,-74.0445,2013-04-27 01:44:02
small_red,New York,DEOderant_man,dontbesared go get me some,39.9697,-75.3314,2013-04-27 01:44:08
small_red,New York,Lotus_Shiyah,😁😁😁 🙌🙌 im about to go in httptcocndorze5g3,40.027,-75.0597,2013-04-27 01:44:08
small_red,New York,Kellilongg,the moon tho 🌕,40.3526,-75.6019,2013-04-27 01:44:14
small_red,New York,epidemicofsuns,i dont know what to do about it,42.4741,-74.0706,2013-04-27 01:44:21
small_red,New York,Chrissie115,locals night with the bestie  jenks club httptcoczxas5cq2k,40.0944,-74.0364,2013-04-27 01:45:13
small_red,New York,WarRoomPHLChris,outstanding game for kyle kendrick phillies,39.947,-74.8647,2013-04-27 01:45:38
small_red,New York,lilcif,drinking a henry weinhards private reserve by blitzweinhard brewing co  zachs alehouse — httptcoqgrq03mske,39.4466,-74.9852,2013-04-27 01:47:13
small_red,New York,ToryJamesss,im going to call someone  because nigguh im bored,41.3997,-73.4233,2013-04-27 01:47:25
small_red,New York,makeupbytiffany,thank you tjaneli  i love my evepearlalex and used it on my bridaltrial tonight  makeup by… httptcooonyw8qemw,40.6937,-73.9649,2013-04-27 01:47:41
small_red,New York,mcdoobie,hey moon youre lookin mighty fine tonight,40.828,-73.9748,2013-04-27 01:48:12
small_red,New York,Leeds_xx,drinking a lower de boom by 21stamendment at vargabar — httptcolukfulox9v,39.9462,-75.1579,2013-04-27 02:44:13
small_red,New York,_Nicole__Miller,“miilkkk making an ugly face httptcozsbmux0qx6”,40.7029,-73.358,2013-04-27 02:44:23
small_red,New York,Rosie_Falalala,brandoncte bennettcte haydentree also can i die this is hilarious,40.4466,-74.3843,2013-04-27 02:44:36
small_red,New York,KolaAdeeyoJr,yes yes yes knicks lead the series 30 on sunday i have find broom because i know that this is series swept,40.5656,-74.392,2013-04-27 02:45:00
small_red,New York,JSnipes10_,a quarter million hangin on my collar,42.0982,-75.9133,2013-04-27 02:45:00
small_red,New York,kaiterin9,i need some new books to read after finals help suggestions ilovebooks,41.1113,-75.2167,2013-04-27 02:45:05
small_red,New York,DeshawnHandal,tweet be the truth and a fake person favs it,39.3926,-75.0498,2013-04-27 02:45:17
small_red,New York,alenati888,lilgetritesoto yes i heard u were coming 😁,40.2616,-74.0333,2013-04-27 02:47:24
small_red,New York,Anng_Fromer,httptconzta5bpnxx go cray im heated,40.1632,-74.1477,2013-04-27 02:47:34
small_red,New York,luisaotero618,congrats im sure its something amazing hey guys good evening michaelyo kevinfrazier,40.7302,-73.8294,2013-04-27 02:47:34
small_red,New York,shakira__xxoxx,“tommyperkins69 every school has the same type of people in it stfu” preach 🙏🙌”,40.763,-72.8711,2013-04-27 02:47:54
small_red,New York,tucker1025,jennymccarthy drdubrow vh1 tell his wife to be nicer to him hes a good guy,40.6158,-74.0341,2013-04-27 02:47:59
small_red,New York,rubin1067,im drunk and heres some building in soho  dos caminos soho httptco4gq2idmpac,40.7269,-73.9998,2013-04-27 03:44:34
small_red,New York,BrosephKap,when ur friends r so drunk they start eating dog food,41.3275,-75.0656,2013-04-27 03:44:47
small_red,New York,jgatsbys,instaghetto what does that even mean doe,40.8525,-74.0831,2013-04-27 03:44:53
small_red,New York,VictoriaDaAsian,goodnight peeps,40.0429,-75.0179,2013-04-27 03:46:12
small_red,New York,imateomorris,were here mayormorris troymeetsgirl meetthebrowns  the desmond hotel and conference center httptcoxuv5ncflqo,40.0556,-75.5268,2013-04-27 03:46:30
small_red,New York,JessicaRuiz19,im like a personal gps,41.3033,-72.9275,2013-04-27 03:46:34
small_red,New York,alyxquinones,back problemsgetting trampled by the whole basketball teamrough times,40.8638,-73.8876,2013-04-27 03:46:51
small_red,New York,dansilg,go buy a pair online,40.5245,-74.4591,2013-04-27 03:47:34
small_red,New York,king_jrob23,sirgreene94 nigga came home and didnt even tell a nigga,40.0239,-74.7946,2013-04-27 03:47:54
small_red,New York,s_ahern17,beachbodsquad,40.6844,-74.1153,2013-04-27 03:47:57
small_red,New York,nicole_lynnnn,made it alive without messing anything up successtome,39.9282,-75.4027,2013-04-27 03:47:59
small_red,New York,Edwiiin26,el q es palomo usan,40.8484,-73.9359,2013-04-27 03:48:04
small_red,New York,Djkaykutta,and by the way the lakers aint st and tim duncan is giving that work to the bum ass dwight howard dude,40.6447,-73.9614,2013-04-27 03:48:13
small_red,New York,BeccsBaby,ohsokassy do it,41.0297,-73.7146,2013-04-27 03:48:23
small_red,New York,P447A,im at yankee stadium  mlb for bluejays vs yankees bronx ny w 23 others httptcorskghzdh1q,40.8295,-73.9269,2013-04-27 04:44:54
small_red,New York,OHiO_15,i regret it all,40.6885,-73.9883,2013-04-27 04:44:57
small_red,New York,juliabaer,what did i do that i have so many bruises i dont remember any of these,41.1372,-73.9712,2013-04-27 04:45:51
small_red,New York,c_greaze,s just mad warriors bout to kik they ass,40.6982,-74.0928,2013-04-27 04:46:23
small_red,New York,AOBerry17,wahhhhh its the last night in my room 😔😭,40.8564,-73.0469,2013-04-27 04:46:44
small_red,New York,summertorino,im just gonna go to sleep 😩,40.4791,-74.2893,2013-04-27 04:46:51
small_red,New York,KaitAndersonn,sarahgracee97 yes were gonna be rich 💰💳💵🏤,41.2734,-72.5104,2013-04-27 04:47:23
small_red,New York,carbajal_chris,beayoutiful3 😘☺,40.909,-74.12,2013-04-27 04:47:23
small_red,New York,peacechildAG,trinidad james httptcozydstfs57y,40.7242,-73.7946,2013-04-27 04:47:53
small_red,New York,deeleora,is anyone diabetic i have some questions,40.8228,-74.1015,2013-04-27 04:48:02
small_red,New York,Ayoo__Kathyy,kaylahkta no fuck that i see her when i see her  when ya see me she better be ready to fight ,40.9209,-74.1604,2013-04-27 04:48:19
small_red,New York,Eye_keria,fuck outta my mentions stanly ,40.1188,-75.3436,2013-04-27 04:48:54
small_red,New York,kaybrattt,how did i just drive,40.921,-74.1001,2013-04-27 04:49:00
small_red,New York,Gabriellllax0,established a twerk team of strangers letsgetit,39.9385,-74.0721,2013-04-27 04:49:04
small_red,New York,sweetmimix0,taahir517 😁 actuallyyyyy im going for the nuggets loll,40.7233,-73.4588,2013-04-27 04:49:08
small_red,New York,KarenSmalls_,kayybabieexoxo bitch you know thats not viry,40.711,-73.6125,2013-04-27 04:49:15
small_red,Los Angeles,livan_69,im not sleepy but my body hurts,33.9918,-118.119,2013-04-14 08:24:10
small_red,Los Angeles,ayeerichany,this always happens to me why me 😩😢😠,33.7911,-118.164,2013-04-14 08:24:33
small_red,Los Angeles,kristinirineo,if your mom calls me up from your phone well it is to awkward we cant be friends anymore 😳😳just let her know where you are at,33.9988,-117.345,2013-04-14 08:27:03
small_red,Los Angeles,TheFakeOmarG,the face of a drunk chanelle ceecam16 httptco3dtunsewhh,34.227,-118.55,2013-04-14 08:29:06
small_red,Los Angeles,MadiiKoral,niikarosse finally,33.8093,-116.531,2013-04-14 08:30:31
small_red,Los Angeles,eharmonyyyy,wow,34.0766,-118.278,2013-04-14 09:24:53
small_red,Los Angeles,xobellz,my tumblr is golden right now straight cid gigglin,33.8492,-117.903,2013-04-14 09:27:15
small_red,Los Angeles,_Phaaat,chanel wants the penis lol,33.9156,-118.085,2013-04-14 09:27:54
small_red,Los Angeles,mariah_cee,essentially holding on to nothing but refusing to let go,33.8724,-117.84,2013-04-14 09:28:57
small_red,Los Angeles,emmy_laVie,take your form let it be the scariest let it be most furious,34.013,-117.905,2013-04-14 10:27:29
small_red,Los Angeles,PhatBoyESavv,frankieed a common case of desert dick haha,32.6398,-117.033,2013-04-14 11:24:14
small_red,Los Angeles,HonestlyIDunno,crystalcats lmfao my ass xd my experiment will prove me right b  lt33333333333333,33.964,-118.221,2013-04-14 11:28:24
small_red,Los Angeles,WhosAriane,and i know im wrong i knew all along im the perfect mistakeim hoping youll make right now and i see your face every time i close my eyes,33.8331,-118.028,2013-04-14 14:25:11
small_red,Los Angeles,eddieomega,“wowzerzyo morning sex😏👌” arent u just lucky lol,34.1488,-118.371,2013-04-14 15:26:33
small_red,Los Angeles,MikkiLynnXXX,marcvicious follow the very vivacious  markvicious or no sundayfundsy pixes,34.1435,-118.795,2013-04-14 16:23:26
small_red,Los Angeles,madiisutherland,haleyymcdonnel i think im getting nektar tooooo,33.8937,-117.87,2013-04-14 16:24:13
small_red,Los Angeles,AlexxO69,alexxo69 i just woke up,33.9308,-117.205,2013-04-14 16:26:31
small_red,Los Angeles,JKilla_7,buggglifeee youre welcome finallylegal abouttime,34.1849,-118.329,2013-04-14 16:27:21
small_red,Los Angeles,ODLMG,lottieloulou86 will do thanks,33.8564,-118.198,2013-04-14 17:23:56
small_red,Los Angeles,kushdafied24,i really need a new chair for my grinding  /
my back is tellin me so frustrating gotta work 12 today not gonna be fun,33.8479,-117.977,2013-04-14 17:25:32
small_red,Los Angeles,XoDonovan,i aint got nothing to do today 😞,34.6765,-118.125,2013-04-14 17:27:55
small_red,Los Angeles,msred111,inspiration strikesartsyfartsy thegettyvilla thesebootsaremadeforwalking  j paul getty villa httptcochconyoqjj,34.0452,-118.565,2013-04-13 19:23:50
small_red,Los Angeles,RebaPinkSelena,rebaisbeautiful reba even better  love it,33.9819,-118.228,2013-04-13 19:23:52
small_red,Los Angeles,OfficialTony93,“itsnessah if someone retweets or favorites one of my tweets ampamp im not following you i will creep through your profile real quick”,34.0578,-117.362,2013-04-13 19:23:59
small_red,Los Angeles,Quinteroo_bre96,you think you are all cool looking likee a slut but wanting them boys to beg you,33.8103,-117.921,2013-04-13 19:24:17
small_red,Los Angeles,theresJAY1,nooooo 😪😔😕/
69 months httptcok3gnypwfxg,33.9996,-118.266,2013-04-13 19:24:24
small_red,Los Angeles,alioOe,maricelatakesla thanks ☺,33.7735,-118.268,2013-04-13 19:24:35
small_red,Los Angeles,timscheidler,i see a dog mcretreat2013  woodland trail interpretive loop httptconrudsoxnfh,34.2635,-116.889,2013-04-13 19:24:46
small_red,Los Angeles,ShelbyThompson4,lizziebhayani i know phew 🙏,32.9356,-117.093,2013-04-13 19:26:21
small_red,Los Angeles,wtfleilani,lizbeeeth sup wid it,34.0904,-118.176,2013-04-13 19:26:42
small_red,Los Angeles,ThatGroovyMF,my little sister ring  httptcoojmutix4bx,33.8084,-118.207,2013-04-13 19:26:42
small_red,Los Angeles,amymac5283,eeksta1 some 70s had saturday night fever grease and the big chill,33.7291,-118.027,2013-04-13 21:25:38
small_red,Los Angeles,QuakesToday,28 magnitude earthquake 24 km from la quinta ca united stateshttptcojviaxwlju9,33.4872,-116.46,2013-04-13 22:25:27
small_red,Los Angeles,ChrisLaw,always good to soak in the del while in san diego httptco3eyjyf0gia,32.6808,-117.179,2013-04-13 23:23:02
small_red,Los Angeles,dudeitsnotlouie,httptcomtfvfexapq,33.8984,-118.194,2013-04-13 23:23:32
small_red,Los Angeles,LiddoLuiss_,destinyyvee21 for real for real my desdes lt3,34.0117,-118.133,2013-04-13 23:24:06
small_red,Los Angeles,omarali600,me werent there two where did the other one go/
bella probably got a divorce the a building hallway is the couch,33.0138,-117.124,2013-04-13 23:24:13
small_red,Los Angeles,zurialyssa,wedidit 2hours potatochiprock poway hikingandshit  potato chip rock httptcog6yyg5kldq,33.0091,-116.974,2013-04-13 23:24:41
small_red,Los Angeles,riddlefish,just saw jim rash walk by but didnt have enough time to stand and do the angelina pose failure,33.9907,-118.466,2013-04-13 23:25:23
small_red,Los Angeles,MIKEY_CUPAT,i fly high im blazinnnn  california screamin httptcohynvsulxjz,33.8045,-117.921,2013-04-13 23:26:05
small_red,Los Angeles,Kuntry_Strong,we out here dta longbeach fd  formula drift streets of long beach httptcozjfmrlibov,33.7644,-118.186,2013-04-13 23:26:08
small_red,Los Angeles,mjone7,looking for trouble  lapd  hollywood station httptcotga79dsiyr,34.0958,-118.331,2013-04-13 23:26:30
small_red,Los Angeles,screamradius,check out the weather for losangeles california here httptcopdiifzdbio,34.044,-118.185,2013-04-14 01:25:26
small_red,Los Angeles,VicRkilla,i fuckin hate bubba mcdaniels,33.8469,-117.906,2013-04-14 01:25:46
small_red,Los Angeles,Mishari_93,im at thegrovela los angeles ca w 13 others httptcoqugjdaqfpt,34.0722,-118.358,2013-04-14 01:26:09
small_red,Los Angeles,_WattsHappening,no nothing,34.0206,-118.323,2013-04-14 02:23:54
small_red,Los Angeles,_thetenthletter,date night with the shawtty brattyjay  cabo taco baja grill httptcogxtlcqgfvl,33.8973,-118.006,2013-04-14 02:23:54
small_red,Los Angeles,AlexxO69,all that for some keys,33.9308,-117.205,2013-04-14 02:25:10
small_red,Los Angeles,tinymighty_gigi,its to cold for a dress  but jeans are to simple  girlprobz,34.0601,-118.194,2013-04-14 02:25:52
small_red,Los Angeles,sandiego_l0ve,flashyc awe thank you ☺,32.7948,-116.841,2013-04-14 02:26:03
small_red,Los Angeles,Shes_ebony13,ready,33.9615,-118.149,2013-04-14 03:23:52
small_red,Los Angeles,kahala_taylor,really considering marrying ian,35.3933,-118.966,2013-04-14 03:24:18
small_red,Los Angeles,MiguelNeavez,im tryna go out tonight ☺,32.6248,-117.075,2013-04-14 03:25:05
small_red,Los Angeles,ofwgdavid,come on dodgers,34.0176,-117.874,2013-04-14 03:26:01
small_red,Los Angeles,EileenMarie819,theres nothing better than breaking bread w friends     at mortons the steakhouse w 3 others httptcoiftqetaigf,33.6947,-117.891,2013-04-14 03:26:03
small_red,Los Angeles,xDrMagicMariox,ily ily,35.3347,-118.986,2013-04-14 03:26:19
small_red,Los Angeles,yukitaotao,welcome to la kekeke,33.8588,-117.79,2013-04-14 04:23:13
small_red,Los Angeles,QuietStorm1952,i can see u r really struggling let god in supportdmx,33.7531,-116.998,2013-04-14 04:23:19
small_red,Los Angeles,stephhochoa,appreciate what you have or someone else will,33.8483,-118.109,2013-04-14 04:24:44
small_red,Los Angeles,ayeecutieedeee,dont touch my booty amp i wont touch yours 💁,33.9105,-118.067,2013-04-14 04:25:13
small_red,Los Angeles,missperlaa__xx,primolaker69 i dont come in your mentions hating so please swerve,33.946,-117.389,2013-04-14 04:25:32
small_red,Los Angeles,AshPaulsen,robinbuttcuddle oh yeah i know all about it id love to check it out but no time ,34.0432,-117.849,2013-04-14 04:25:46
small_red,Los Angeles,MRaeArtOfTrance,🌱🌰🍤🍗🍕🍆🍅🌽😍  true food kitchen httptcocvy3v3dbjz,32.7689,-117.165,2013-04-14 04:26:02
small_red,Los Angeles,kaye_faye,so happy to see his star and in a month and a half i get to see his mausoleum in jamaica 🙌💚🌟❤🎶… httptcohr0km24ydk,34.1015,-118.339,2013-04-14 04:26:06
small_red,Los Angeles,sandiego_l0ve,so youre mad bro httptcogoqv0jbgtf,32.7948,-116.841,2013-04-14 04:26:14
small_red,Los Angeles,CaLi_AsHeS,girls night sharkbite malibupineapple vodkacranberry waiting for our jello shots d  baja sharkeez httptcozcmorbheui,33.8621,-118.401,2013-04-14 05:23:34
small_red,Los Angeles,Doctor_Jekyll_,i need a strippaaaaa,33.6763,-117.898,2013-04-14 05:24:43
small_red,Los Angeles,cassieallstar,going to learn the deeper meaning of this parable tonight  luke 53639  starbucks httptcotrloav7eae,34.0337,-118.184,2013-04-14 05:25:50
small_red,Los Angeles,Ayeleslieee,chrisdnlacosta well these ghost are probably gonna kill you before i fuck you up so im good 😏,33.9637,-118.07,2013-04-14 05:27:07
small_red,Los Angeles,PaoCasim,“rasienmae paocasim woohooo hollywood” kapitbahay haha 👍,34.0519,-118.266,2013-04-14 05:27:09
small_red,Los Angeles,melvinwhite11,lovethylatimore alexis12xoxo snicoleee17 you dont need that,35.3305,-119.074,2013-04-14 06:24:53
small_red,Los Angeles,Alvarez_Kevin14, tengo tantas ganas de verte  ,33.6751,-116.192,2013-04-14 06:25:35
small_red,Los Angeles,westjoshuaa_,shawty fine by me ,33.9761,-118.351,2013-04-14 06:26:34
small_red,Los Angeles,iCumYouLeavee,so to tiiad go follow her,34.7103,-118.151,2013-04-14 07:23:08
small_red,Los Angeles,sebasselkee,gdawg but idk what song it is from just tell mee,34.1927,-118.637,2013-04-14 07:24:25
small_red,Los Angeles,so_cal6myers,imignorantbitch hahax,33.8054,-116.977,2013-04-14 07:28:17
small_red,Los Angeles,OfficialCarrie_,i think my math teachers lowkey hot 😍,32.7604,-116.922,2013-04-12 18:40:18
small_red,Los Angeles,shakeSpear89,friedday,33.6329,-117.711,2013-04-12 18:40:27
small_red,Los Angeles,lillyliciouz,maryjq weekend maybe friday,32.702,-117.096,2013-04-12 18:40:43
small_red,Los Angeles,alexxmartinn,craving dobaaaa thedailystruggle,34.162,-118.814,2013-04-12 18:41:53
small_red,Los Angeles,Tito8aLA,most people lie to protect all people lie “tamarayeghiayan tito8ala thats not necessarily true”,33.9765,-118.247,2013-04-12 19:40:02
small_red,Los Angeles,THrants,bostonboy322 you know where ill be next wed night lets hope it matters lakers httptcom59rtp8b6w,33.6985,-117.867,2013-04-12 19:40:29
small_red,Los Angeles,RuthlessBen,ohhmyalejandra wax hits or whats up lol,33.9225,-117.961,2013-04-12 20:40:04
small_red,Los Angeles,Kbadkins71,im at edamame irvine ca httptcofsk12auuje,33.6669,-117.749,2013-04-12 20:40:30
small_red,Los Angeles,DasTheBoss_,lovedaycee nvm p lol ill probably see you there ,34.0732,-118.037,2013-04-12 20:41:37
small_red,Los Angeles,AdoreIsaG,lol keep up,34.0497,-117.712,2013-04-12 21:40:46
small_red,Los Angeles,MichelleMarieCC,im at coachella valley music and arts festival w djjazzy httptcofk5c7vee9r,33.683,-116.243,2013-04-12 21:41:07
small_red,Los Angeles,dearellaaa_,im gonna let you go now ,34.2228,-118.407,2013-04-12 21:42:07
small_red,Los Angeles,594Graffiti,graffiti tracking slauson station,33.9881,-118.243,2013-04-12 21:42:09
small_red,Los Angeles,Allieboo__,this diet sucks ass,34.1125,-117.239,2013-04-12 22:40:14
small_red,Los Angeles,OH_HOORY,i wish people understood what this feels like 💔💙💛,34.1606,-118.264,2013-04-12 22:41:07
small_red,Los Angeles,LCweinrich,its a hard knock life for us rachelsvenbyyy taaylorjaane httptco3bl1gwxtoo,33.6727,-117.917,2013-04-12 22:41:25
small_red,Los Angeles,SheGigglez,swagggrizzy because its fucking retarded and some girls use that word as an excuse to act like a hoe smh gtlt,33.9777,-117.377,2013-04-12 22:41:50
small_red,Los Angeles,JenniferCorte,being pretty must feel amazing ,33.8921,-118.288,2013-04-12 23:40:05
small_red,Los Angeles,maddiegates2,ajartinger41 oh really  i sent 50 ,33.5677,-117.185,2013-04-12 23:41:15
small_red,Los Angeles,Angel187_,youngplayful send me your again nigga lol,34.1057,-117.428,2013-04-12 23:42:02
small_red,Los Angeles,JeffNerland,sherinerland how about a pork chop/
with a caesar salad 4 me i will have the steak for lunch tomorrow not playing golf greens punched,33.7534,-117.779,2013-04-13 00:40:08
small_red,Los Angeles,myhappyhr,happy hour at last yay httptcot80egfw6lg,34.1318,-118.352,2013-04-13 00:40:40
small_red,Los Angeles,lindamarchen,how old are you again disrespectful learnsomemaners,33.9335,-117.461,2013-04-13 00:40:44
small_red,Los Angeles,tafg,interrupted1 no maam jus packing up a really good family friends house so many memories here,33.8804,-117.925,2013-04-13 00:40:52
small_red,Los Angeles,Lizmarie_,heyitsodaly you just found out haha,34.1067,-117.611,2013-04-13 00:41:11
small_red,Los Angeles,OhItsCurtis,so when you have today say all that you have to say,33.5719,-117.672,2013-04-13 00:41:36
small_red,Los Angeles,svk_w,waiting w baited breath for next episode cwnetwork cbstvstudios we fans need 2nd season 😍 love mskristinkreuk jayryan austinbasis,32.7501,-116.939,2013-04-13 00:42:33
small_red,Los Angeles,AhhButterMuffin,fuck it ima bounce rossgiggins,33.8731,-118.356,2013-04-13 01:42:17
small_red,Los Angeles,mikey_likey_,the view from my parents roof  the country cabin httptcotnebwsadhn,35.7893,-118.447,2013-04-13 02:51:05
small_red,Los Angeles,Glennsster,lets do something cute tonight ,33.9808,-118.233,2013-04-13 02:51:12
small_red,Los Angeles,IMeMyandMine,i started to rewrite the chapter and i only have about 600  800 words and i feel good about it but now im just tired and stressed out,34.528,-117.431,2013-04-13 02:51:39
small_red,Los Angeles,MissesAmy,i miss you amp your kisses,34.0011,-117.355,2013-04-13 02:51:44
small_red,Los Angeles,kristenhuntley,yes i love my ramen  tatsu ramen httptcowhrrqwhr5c,34.039,-118.442,2013-04-13 02:52:26
small_red,Los Angeles,ladyyspyro,bkus baby when im ontop of you i forget about all the stress and bullshit you put me threw,34.0358,-118.368,2013-04-13 02:52:40
small_red,Los Angeles,ErinRenee24_,pathetic ,34.1489,-117.439,2013-04-13 02:52:56
small_red,Los Angeles,theresJAY1,“briannaabites “theresjay1 someone shout me out ” no” good looking,33.9997,-118.266,2013-04-13 03:51:09
small_red,Los Angeles,_domgonzales,i love jayymurders 😍😍😍💕💕,34.179,-117.323,2013-04-13 03:51:59
small_red,Los Angeles,rambonessyo,tmolina82 dm your ,33.9413,-118.134,2013-04-13 03:53:32
small_red,Los Angeles,AdrianaBitesz,you know youre close with your family when you arrive at their house amd go straight to the kitchen to see whats there to eat wo asking,33.8369,-117.886,2013-04-13 03:54:09
small_red,Los Angeles,EdnaLynn109,our fave japanese restaurant was birthday boys choice for his birthday dinner celebration 😃🍣🍱🍙  burt… httptcokz3h1rpxnv,34.1324,-117.64,2013-04-13 03:54:18
small_red,Los Angeles,bbybree,i like macklemore,35.3208,-119.07,2013-04-13 03:54:18
small_red,Los Angeles,montanayao,i love darron mcwhorter 😍,34.1431,-118.059,2013-04-13 03:54:34
small_red,Los Angeles,DiggzWorld,kobes a soldier,34.0983,-118.327,2013-04-13 04:51:24
small_red,Los Angeles,WillPrado1,kobe walking oj simpson  ,34.0416,-118.321,2013-04-13 04:53:54
small_red,Los Angeles,PaperAnchorCo,cooking dinner while i listen to frank play piano ❤ frank4th loft pianist boyfriend loveofmylife… httptcosniw9ekr5e,32.7502,-117.13,2013-04-13 05:51:08
small_red,Los Angeles,_StudMuffinette,but then again its just another day to me,33.7237,-116.93,2013-04-13 05:51:12
small_red,Los Angeles,4everKD,thatssodevin yaasss my boo 4everkd doing big things bigrichatlanta always,34.1021,-118.341,2013-04-13 05:51:49
small_red,Los Angeles,zeeee_maaariee,sophieare betterbesorry,33.903,-118.183,2013-04-13 05:53:26
small_red,Los Angeles,RicoDICulous,first kobe joke i hear is squaring up real shit,33.9506,-116.496,2013-04-13 05:53:30
small_red,Los Angeles,alisonhatfield,happy birthday bro youresoold happybday 🎉🍹🎉  the den of hollywood httptcobibh0fuims,34.0975,-118.368,2013-04-13 05:53:56
small_red,Los Angeles,Daanny_Cee,sorry jasmine  jocelyn is making me stay up with her  gaaaay,34.0906,-117.719,2013-04-13 05:55:22
small_red,Los Angeles,lilgayafg,mattdanielj no it’s the other way around,34.1022,-118.343,2013-04-13 06:51:42
small_red,Los Angeles,blankchan_,sleepieangie fasalina grumpieangie who the hell are you,34.0433,-117.849,2013-04-13 06:52:14
small_red,Los Angeles,vinhnguuyen,shit got raided fuuck fuckthepolice,32.7651,-117.155,2013-04-13 06:52:14
small_red,Los Angeles,ongpagong,neilflorcruz pano tinatanggal yun,33.846,-118.09,2013-04-13 06:52:46
small_red,Los Angeles,licitra6666,linda romo and her friend and jas festival chris luna constantly have elliot hit his head there the best a this simple teach but there,34.102,-118.147,2013-04-13 06:52:47
small_red,Los Angeles,SimplyJennie7,customers should be a littoh more specific what jennifer there looking for on friday nights lol jennarchjen suuzzieebee,33.902,-118.079,2013-04-13 06:53:22
small_red,Los Angeles,Castellanos_P,lol,34.0634,-118.066,2013-04-13 06:53:26
small_red,Los Angeles,lala_cee,i love my dad,35.3052,-118.997,2013-04-13 06:54:30
small_red,Los Angeles,TheOfficialAudi,marriage is just a waste of time we will all still do it anyways ,34.2481,-118.521,2013-04-13 06:55:11
small_red,Los Angeles,9Blake0Krauss9,amandariggi8 wel as long as i dont hear you like the angels,34.0663,-117.548,2013-04-13 06:55:15
small_red,Los Angeles,_ChapaWithStyle,sandiego time  hilton san diego airportharbor island  hiltonhotels httptcovtq31wdqwt,32.7252,-117.209,2013-04-13 06:55:26
small_red,Los Angeles,TimothyJohnSays,seanleebow like total wtf lmao,34.0299,-117.58,2013-04-13 07:52:14
